Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
3-pcs Pave Metal Necklace Jewelry Set,JEWELRY;NECKLACE/METAL,images/20170201/RN15585-S-CRY-16_3L-075L-05H-75L-125L-3PCS-332624-675-03.jpg,,"Style No : 332624 Color : Clear, Silver  Necklace Size : 16"" + 3"" L Decor Size : 0.75"" L Bracelet Size : 0.5"" H, 7.5"" L Earrings Size : 1.25"" L 3-Pieces Jewelry Set 3-PCS Pave metal necklace jewelry set",6.75
Double Flower & Crystal Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20110429/FN71-GDB-CL-AB-18_3L-225X15-15L-130845-375-02.jpg,images/20110429/des_img/FN71-GDB-CL-AB-18_3L-225X15-15L-130845-375-02-1.jpg,"Style No : 130845 Color : Gold Burnished, Clear, AB Theme : Flower & Leaf  Necklace Size : 18"" + 3"" L Decor Size : 2.25"" X 1.5"" Earrings Size : 1.5"" L Double flower & crystal pendant necklace",3.75
Rhinestone Collar Bib Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20110209/RN8433-S-PUP-14_4L-178L-134L-121312-675-0.2.jpg,,"Style No : 121312 Color : Silver, Purple   Necklace Size : 14"" + 4"" L Decor Size : 1 7/8"" L Earrings Size : 1 3/4"" L Rhinestone Collar Bib Necklace",6.75
Rhinestone Collar Bib Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20170130/RN8433-S-PK-14_4L-1.8L-175L-121313-675-02.jpg,,"Style No : 121313 Color : Pink, Silver  Necklace Size : 14"" + 4"" L Decor Size : 1.8"" L  Earrings Size : 1.75"" L Rhinestone Collar Bib Necklace",6.75
Rhinestone Collar Bib Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20140828/RN8433-S-AB-14_4L-178L-134L-244228-675-0.2.jpg,,"Style No : 244228 Color : AB, Silver  Necklace Size : 14"" + 4"" L Decor Size : 1 7/8"" L Earrings Size : 1 3/4"" L Rhinestone Collar Bib Necklace",6.75
"78"" Freshpearl Station Long Necklace",JEWELRY;NECKLACE/FASHION,images/20111208/LN008-RH-YEL-GR-78L-04L-125L-152783-300-0.15.jpg,images/20111208/des_img/LN008-RH-YEL-GR-78L-04L-125L-152783-300-0.15-1.jpg,"Style No : 152783 Color : Rhodium, Green, Yellow Theme : Pearl  Necklace Size : 78"" L Decor Size : 0.4"" L  Earrings Size : 1.25"" L 78"" Freshpearl station long necklace",3.00
"78"" Freshpearl Station Long Necklace",JEWELRY;NECKLACE/FASHION,images/20100818/LN008-GD-YEL-GR-78L-04L-125L-93209-300-0.15.jpg,images/20100818/des_img/LN008-GD-YEL-GR-78L-04L-125L-93209-300-0.15-1.jpg,"Style No : 93209 Color : Green, Gold, Yellow Theme : Pearl  Necklace Size : 78"" L Decor Size : 0.4"" L  Earrings Size : 1.25"" L 78"" Freshpearl station long necklace",3.00
3-row Rhinestone Open Choker,JEWELRY;NECKLACE/RHINESTONE,images/20110406/CN8518-S-AB-05H-CUFF-1L-3Lines-127754-575-02.jpg,images/20110406/des_img/CN8518-S-AB-05H-CUFF-1L-3Lines-127754-575-02-1.jpg,"Style No : 127754 Color : Silver, AB  Necklace Size : 0.5"" H Earrings Size : 1"" L 3 Lines 3-Row Rhinestone Open Choker",6.00
3-row Rhinestone Open Choker,JEWELRY;NECKLACE/RHINESTONE,images/20150710/CN8518-G-CRY-05H-CUFF-1L-3Lines-101770-575-02.jpg,images/20150710/des_img/CN8518-G-CRY-05H-CUFF-1L-3Lines-101770-575-02-1.jpg,"Style No : 101770 Color : Gold, Clear  Necklace Size : 0.5"" H Earrings Size : 1"" L 3 Lines 3-Row Rhinestone Open Choker",6.00
Rhinestone Trim Glass Crystal Teardrop Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20130117/RN11281-S-RD-14_45L-075L-075L-189735-350-0.15.jpg,,"Style No : 189735 Color : Silver, Red, Clear  Necklace Size : 14"" + 4.5"" L Decor Size : 0.75"" L Earrings Size : 0.75"" L Rhinestone Trim Glass Crystal Teardrop Necklace",3.50
Rhinestone Trim Glass Crystal Teardrop Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20160329/RN11281-S-FUC-14_45L-075L-075L-118752-350-0.15.jpg,,"Style No : 118752 Color : Silver, Fuchsia, Clear  Necklace Size : 14"" + 4.5"" L Decor Size : 0.75"" L Earrings Size : 0.75"" L Rhinestone Trim Glass Crystal Teardrop Necklace",3.50
Rhinestone Trim Glass Crystal Teardrop Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20110126/RN11281-G-TOP-14_45L-075L-075L-118747-350-0.15.jpg,,"Style No : 118747 Color : Topaz, Gold  Necklace Size : 14"" + 4.5"" L Decor Size : 0.75"" L Earrings Size : 0.75"" L Rhinestone Trim Glass Crystal Teardrop Necklace",3.50
Rounded Box Chain Y-necklace,JEWELRY;NECKLACE/METAL,images/20170124/MN3211-GD-14_3L-10L-331919-450-02.jpg,images/20170124/des_img/MN3211-GD-14_3L-10L-331919-450-02-1.jpg,"Style No : 331919 Color : Gold  Necklace Size : 14"" + 3"" L Decor Size : 10"" L Rounded box chain Y-necklace",4.50
Felt Back Glass Bead & Sequin Necklace,JEWELRY;NECKLACE/FASHION,images/20131212/FN24-932-RH-WH-16_2L-25L-2L-218357-600-0.15.jpg,images/20131212/des_img/FN24-932-RH-WH-16_2L-25L-2L-218357-600-0.15-1.jpg,"Style No : 218357 Color : White, Rhodium  Necklace Size : 16"" + 2"" L Decor Size : 2.5"" L  Earrings Size : 2"" L Felt back glass bead & sequin necklace",6.00
Multi-heart Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20131111/PDN7088-R-MT-16_2L-075X075-215707-225-01.jpg,images/20131111/des_img/PDN7088-R-MT-16_2L-075X075-215707-225-01-1.jpg,"Style No : 215707 Color : Rhodium, Multi Theme : Heart  Necklace Size : 16"" + 2"" L Pendant Size : 0.75"" X 0.75"" Multi-heart pendant necklace",2.75
Textured Matte Metal Hashtag Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170119/PDN9446-RG-7X10mm-16_2L-331562-375-01.jpg,,"Style No : 331562 Color : Rose Gold   Necklace Size : 16"" + 2"" L Pendant Size : 7 X 10 mm Hand made in Korea Textured matte metal hashtag pendant necklace",3.75
Textured Matte Metal Hashtag Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9446-G-7X10mm-16_2L-328895-375-01.jpg,,"Style No : 328895 Color : Gold  Necklace Size : 16"" + 2"" L Pendant Size : 7 X 10 mm Hand made in Korea Textured matte metal hashtag pendant necklace",3.75
Textured Matte Metal Hashtag Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9446-R-7X10mm-16_2L-328896-375-01.jpg,,"Style No : 328896 Color : Rhodium  Necklace Size : 16"" + 2"" L Pendant Size : 7 X 10 mm Hand made in Korea Textured matte metal hashtag pendant necklace",3.75
Textured Matte Metal Smiley Face Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170119/PDN9412-RG-8mm-16_2L-331560-375-01.jpg,,"Style No : 331560 Color : Rose Gold   Necklace Size : 16"" + 2"" L Pendant Size : 8 mm Hand made in Korea Textured matte metal smiley face pendant necklace",3.75
Textured Matte Metal Smiley Face Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161228/PDN9412-G-8mm-16_2L-329072-375-01.jpg,,"Style No : 329072 Color : Gold  Necklace Size : 16"" + 2"" L Pendant Size : 8 mm Hand made in Korea Textured matte metal smiley face pendant necklace",3.75
Textured Matte Metal Smiley Face Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161228/PDN9412-R-8mm-16_2L-329073-375-01.jpg,,"Style No : 329073 Color : Rhodium  Necklace Size : 16"" + 2"" L Pendant Size : 8 mm Hand made in Korea Textured matte metal smiley face pendant necklace",3.75
Rhinestone Trimmed Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130702/PN13736-G-GO-16_212L-1L-1L-Clip-205251-475-0.2.jpg,,"Style No : 205251 Color : Gold, Clear Theme : Pearl  Necklace Size : 16"" + 2 1/2"" L  Decor Size : 1"" L Earrings Size : 1"" L / Clip on Rhinestone Trimmed Pearl Necklace",4.75
Rhinestone Trimmed Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130702/PN13736-G-CR-16_212L-1L-1L-Clip-205252-475-0.2.jpg,,"Style No : 205252 Color : Clear, Gold, Cream Theme : Pearl  Necklace Size : 16"" + 2 1/2"" L  Decor Size : 1"" L Earrings Size : 1"" L / Clip on Rhinestone Trimmed Pearl Necklace",4.75
Rhinestone Trimmed Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130702/PN13736-S-WH-16_212L-1L-1L-Clip-205254-475-0.2.jpg,,"Style No : 205254 Color : White, Silver, Clear Theme : Pearl  Necklace Size : 16"" + 2 1/2"" L  Decor Size : 1"" L Earrings Size : 1"" L / Clip on Rhinestone Trimmed Pearl Necklace",4.75
Rhinestone Trimmed Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130702/PN13736-S-HP-16_212L-1L-1L-Clip-205255-475-0.2.jpg,,"Style No : 205255 Color : Gray, Silver, Clear Theme : Pearl  Necklace Size : 16"" + 2 1/2"" L  Decor Size : 1"" L Earrings Size : 1"" L / Clip on Rhinestone Trimmed Pearl Necklace",4.75
Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20120711/PN13733-G-CR-1612_212L-114L-134L-173620-450-0.2.jpg,,"Style No : 173620 Color : Cream, Gold, Clear Theme : Pearl  Necklace Size : 16 1/2"" + 2 1/2"" L Charm Size : 1 1/4"" L Earrings Size : 1 3/4"" L Pearl Necklace",4.50
Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20120711/PN13733-S-WH-1612_212L-114L-134L-173621-450-0.2.jpg,,"Style No : 173621 Color : White, Silver, Clear Theme : Pearl  Necklace Size : 16 1/2"" + 2 1/2"" L Charm Size : 1 1/4"" L Earrings Size : 1 3/4"" L Pearl Necklace",4.50
Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130118/PN13733-S-BK-1612_212L-114L-134L-189786-450-0.2.jpg,,"Style No : 189786 Color : Black, Silver, Clear Theme : Pearl  Necklace Size : 16 1/2"" + 2 1/2"" L Charm Size : 1 1/4"" L Earrings Size : 1 3/4"" L Pearl Necklace",4.50
Pearl Necklace,JEWELRY;NECKLACE/PEARL,images/20130118/PN13733-S-HP-1612_212L-114L-134L-189787-450-0.2.jpg,,"Style No : 189787 Color : Gray, Silver, Clear Theme : Pearl  Necklace Size : 16 1/2"" + 2 1/2"" L Charm Size : 1 1/4"" L Earring Size : 1 3/4"" L Pearl Necklace",4.50
2-row Rhinestone Choker Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20170117/CN7492-S-CRY-025H-14_3L-1.4L-2lines-63781-175-0.15.jpg,images/20170117/des_img/CN7492-S-CRY-025H-14_3L-1.4L-2lines-63781-175-0.15-1.jpg,"Style No : 63781 Color : Silver, Clear  Necklace Size : 14"" + 3"" L, 0.25"" H Earrings Size : 1.4"" L 2-Row rhinestone choker necklace",1.75
2-row Rhinestone Choker Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20100302/CN7492-G-CRY-025H-14_3L-1.4L-2lines-63780-175-0.15.jpg,images/20100302/des_img/CN7492-G-CRY-025H-14_3L-1.4L-2lines-63780-175-0.15-1.jpg,"Style No : 63780 Color : Gold, Clear  Necklace Size : 14"" + 3"" L, 0.25"" H Earrings Size : 1.4"" L 2-Row rhinestone choker necklace",1.75
Chunky Metal Chain Necklace,JEWELRY;NECKLACE/CHAIN NECKLACE,images/20121025/MN109-16-GD-16_3L-125L-183612-1950-05.jpg,images/20121025/des_img/MN109-16-GD-16_3L-125L-183612-1950-05-1.jpg,"Style No : 183612 Color : Gold  Necklace Size : 16"" + 3"" L Decor Size : 1.25"" L Chunky metal chain necklace",19.50
Seahorse & Starfish Fringe Necklace,JEWELRY;NECKLACE/FASHION,images/20120116/FN50323-SV-HMT-WHT-32_3L-1L-2L-156103-525-02.jpg,images/20120116/des_img/FN50323-SV-HMT-WHT-32_3L-1L-2L-156103-525-02-1.jpg,"Style No : 156103 Color : Hematite, Silver, White Theme : Starfish  Necklace Size : 32"" + 3"" L Decor Size : 1"" L  Earrings Size : 2"" L Seahorse & starfish fringe necklace",5.25
Geo Statement Necklace,JEWELRY;NECKLACE/FASHION,images/20130701/FN5689-GD-RD-BK-OLV-18_3L-2L-05L-205041-375-0.15.jpg,images/20130701/des_img/FN5689-GD-RD-BK-OLV-18_3L-2L-05L-205041-375-0.15-1.jpg,"Style No : 205041 Color : Green  Necklace Size : 18"" + 3"" L Decor Size : 2"" L  Earrings Size : 0.5"" L Geo statement necklace",3.75
Metal Shark Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170117/PDN5368-RG-16_2L-11X8mm-331196-375-01.jpg,,"Style No : 331196 Color : Rose Gold  Theme : Animal  Necklace Size : 16"" + 2"" L Pendant Size : 11 mm X 8 mm Made in Korea Metal shark pendant necklace",3.75
Metal Shark Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170117/PDN5368-GD-16_2L-11X8mm-331195-375-01.jpg,,"Style No : 331195 Color : Gold Theme : Animal  Necklace Size : 16"" + 2"" L Pendant Size : 11 mm X 8 mm Made in Korea Metal shark pendant necklace",3.75
Crystal Pave Ball Necklace,JEWELRY;NECKLACE/FASHION,images/20120511/FN71-0244-RH-HMT-YL-BK-18L-Adj-1cm-2L-168738-750-0.15.jpg,images/20120511/des_img/FN71-0244-RH-HMT-YL-BK-18L-Adj-1cm-2L-168738-750-0.15-1.jpg,"Style No : 168738 Color : Yellow, Rhodium, Hematite, Black  Necklace Size : 18"" L, Adjustable Decor Size : 1cm  Earring Size : 2"" L Crystal Pave Ball Necklace",7.50
Crystal Pave Ball Necklace,JEWELRY;NECKLACE/FASHION,images/20120511/FN71-0244-RH-HMT-PP-BK-18L-Adj-1cm-2L-168736-750-0.15.jpg,images/20120511/des_img/FN71-0244-RH-HMT-PP-BK-18L-Adj-1cm-2L-168736-750-0.15-1.jpg,"Style No : 168736 Color : Hematite, Black, Purple , Rhodium  Necklace Size : 18"" L, Adjustable Decor Size : 1cm  Earring Size : 2"" L Crystal Pave Ball Necklace",7.50
Crystal Pave Ball Necklace,JEWELRY;NECKLACE/FASHION,images/20120511/FN71-0244-RH-HMT-OR-BK-18L-Adj-1cm-2L-168734-750-0.15.jpg,images/20120511/des_img/FN71-0244-RH-HMT-OR-BK-18L-Adj-1cm-2L-168734-750-0.15-1.jpg,"Style No : 168734 Color : Orange, Hematite, Black, Rhodium  Necklace Size : 18"" L, Adjustable Decor Size : 1cm   Earring Size : 2"" L Crystal Pave Ball Necklace",7.50
Faceted Stone Link Necklace,JEWELRY;NECKLACE/FASHION,images/20120918/FN175-MGD-BR-20_3L-1L-125L-180012-475-0.15.jpg,images/20120918/des_img/FN175-MGD-BR-20_3L-1L-125L-180012-475-0.15-1.jpg,"Style No : 180012 Color : Brown, Matte gold  Necklace Size : 20"" + 3"" L Decor Size : 1"" L Earrings Size : 1.25"" L Faceted stone link necklace",4.75
Geo Stone Link Necklace,JEWELRY;NECKLACE/FASHION,images/20130322/FN006-4-G-PC-19_3L-09L-175L-194907-375-02.jpg,images/20130322/des_img/FN006-4-G-PC-19_3L-09L-175L-194907-375-02-1.jpg,"Style No : 194907 Color : Peach, Gold  Necklace Size : 19"" + 3"" L Decor Size : 0.9"" L Earrings Size : 1.75"" L Geo stone link necklace",3.75
Geo Stone Link Necklace,JEWELRY;NECKLACE/FASHION,images/20130322/FN006-3-G-BR-19_3L-09L-175L-194906-375-02.jpg,images/20130322/des_img/FN006-3-G-BR-19_3L-09L-175L-194906-375-02-1.jpg,"Style No : 194906 Color : Gold, Brown  Necklace Size : 19"" + 3"" L Decor Size : 0.9"" L Earrings Size : 1.75"" L Geo stone link necklace",3.75
Double Heart & Crystal Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20110429/FN70-GDB-MULTI-18_3L-275X2-15L-130842-375-02.jpg,images/20110429/des_img/FN70-GDB-MULTI-18_3L-275X2-15L-130842-375-02-1.jpg,"Style No : 130842 Color : Multi, Gold Burnished Theme : Heart  Necklace Size : 18"" + 3"" L Decor Size : 2.75"" X 2"" Earrings Size : 1.5"" L Double heart & crystal pendant necklace",3.75
Double Heart & Crystal Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20110429/FN70-GDB-CL-AB-18_3L-275X2-15L-130841-375-02.jpg,images/20110429/des_img/FN70-GDB-CL-AB-18_3L-275X2-15L-130841-375-02-1.jpg,"Style No : 130841 Color : Gold Burnished, Clear, AB Theme : Heart  Necklace Size : 18"" + 3"" L Decor Size : 2.75"" X 2"" Earrings Size : 1.5"" L Double heart & crystal pendant necklace",3.75
Enamel Owl Pendant Long Necklace,JEWELRY;NECKLACE/PENDANT,images/20120523/PDN7935-@GD-PP-YL@30_35L-2X225@169566@375@015.jpg,images/20120523/des_img/PDN7935-@GD-PP-YL@30_35L-2X225@169566@375@015@1.jpg,"Style No : 169566 Color : Gold, Purple , Yellow Theme : Owl  Necklace Size : 30"" + 3.5"" L Pendant Size : 2"" X 2.25"" Lead and Nickel Compliant Enamel Owl Pendant Long Necklace",3.75
Enamel Owl Pendant Long Necklace,JEWELRY;NECKLACE/PENDANT,images/20120523/PDN7935-@GD-OR-GR@30_35L-2X225@169565@375@015.jpg,images/20120523/des_img/PDN7935-@GD-OR-GR@30_35L-2X225@169565@375@015@1.jpg,"Style No : 169565 Color : Gold, Green, Orange Theme : Owl  Necklace Size : 30"" + 3.5"" L Pendant Size : 2"" X 2.25"" Lead and Nickel Compliant Enamel Owl Pendant Long necklace",3.75
"""hope"" Message Key Pendant Necklace",JEWELRY;NECKLACE/PENDANT,images/20170112/PDN1309-SB-21_3L-1X2-330688-225-01.jpg,images/20170112/des_img/PDN1309-SB-21_3L-1X2-330688-225-01-1.jpg,"Style No : 330688 Color : Silver Burnished Theme : Key&Lock, Message  Necklace Size : 21"" + 3"" L Pendant Size : 1"" X 2"" ""Hope"" message key pendant necklace",2.25
"""believe"" Message Disc Pendant Necklace",JEWELRY;NECKLACE/PENDANT,images/20170111/PDN15-0912-WG-16_3L-06X075-330632-300-01.jpg,images/20170111/des_img/PDN15-0912-WG-16_3L-06X075-330632-300-01-1.jpg,"Style No : 330632 Color : Matte gold Theme : Key&Lock, Message, Religious  Necklace Size : 16"" + 3"" L Pendant Size : 0.6"" X 0.75"" ""Believe"" message disc pendant necklace",3.00
'e' Monogram Tassel Long Necklace,JEWELRY;NECKLACE/FASHION,images/20161228/FN1117-E-TT-13X45-27_3L-329188-475-02.jpg,images/20161228/des_img/FN1117-E-TT-13X45-27_3L-329188-475-02-1.jpg,"Style No : 329188 Color : Gold, Silver Theme : Monogram, Tassel  Necklace Size : 27"" + 3"" L Pendant Size : 1.3"" X 4.5"" 'E' Monogram tassel long necklace",4.75
Textured Matte Metal At Symbol Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9419-RG-8X7mm-16_2L-328885-375-01.jpg,images/20161223/des_img/PDN9419-RG-8X7mm-16_2L-328885-375-01-1.jpg,"Style No : 328885 Color : Rose Gold   Necklace Size : 16"" + 2"" L Pendant Size : 8 X 7 mm Hand made in Korea Textured matte metal at symbol pendant necklace",3.75
Textured Matte Metal At Symbol Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9419-R-8X7mm-16_2L-328884-375-01.jpg,images/20161223/des_img/PDN9419-R-8X7mm-16_2L-328884-375-01-1.jpg,"Style No : 328884 Color : Rhodium  Necklace Size : 16"" + 2"" L Pendant Size : 8 X 7 mm Hand made in Korea Textured matte metal at symbol pendant necklace",3.75
Textured Matte Metal At Symbol Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9419-G-8X7mm-16_2L-328883-375-01.jpg,images/20161223/des_img/PDN9419-G-8X7mm-16_2L-328883-375-01-1.jpg,"Style No : 328883 Color : Gold  Necklace Size : 16"" + 2"" L Pendant Size : 8 X 7 mm Hand made in Korea Textured matte metal at symbol pendant necklace",3.75
"""brave"" Textured Matte Metal Bar Pendant Necklace",JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9308-R-18X3mm-16_2L-328826-375-01.jpg,images/20161223/des_img/PDN9308-RG-18X3mm-16_2L-328826-375-01-1.jpg,"Style No : 328826 Color : Rose Gold  Theme : Message  Necklace Size : 16"" + 2"" L Pendant Size : 18 X 3 mm Hand made in Korea ""Brave"" Textured matte metal bar pendant necklace",3.75
"""brave"" Textured Matte Metal Bar Pendant Necklace",JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9308-R-18X3mm-16_2L-328825-375-01.jpg,images/20161223/des_img/PDN9308-R-18X3mm-16_2L-328825-375-01-1.jpg,"Style No : 328825 Color : Rhodium Theme : Message  Necklace Size : 16"" + 2"" L Pendant Size : 18 X 3 mm Hand made in Korea ""Brave"" Textured matte metal bar pendant necklace",3.75
"""brave"" Textured Matte Metal Bar Pendant Necklace",JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9308-G-18X3mm-16_2L-328824-375-01.jpg,images/20161223/des_img/PDN9308-G-18X3mm-16_2L-328824-375-01-1.jpg,"Style No : 328824 Color : Gold Theme : Message  Necklace Size : 16"" + 2"" L Pendant Size : 18 X 3 mm Hand made in Korea ""Brave"" Textured matte metal bar pendant necklace",3.75
"2 Pcs - ""love"" Breakable Heart Pendant Necklaces",JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9279-R-7X12mm-16_2L-2NECK-328806-600-01.jpg,images/20161223/des_img/PDN9279-R-7X12mm-16_2L-2NECK-328806-600-01-1.jpg,"Style No : 328806 Color : Rhodium Theme : Heart, Love, Message  Necklace Size : 16"" + 2"" L Pendant Size : 7 X 12 mm Hand made in Korea 2 PCS - ""Love"" breakable heart pendant necklaces",6.00
"2 Pcs - ""love"" Breakable Heart Pendant Necklaces",JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9279-G-7X12mm-16_2L-2NECK-328805-600-01.jpg,images/20161223/des_img/PDN9279-G-7X12mm-16_2L-2NECK-328805-600-01-1.jpg,"Style No : 328805 Color : Gold Theme : Heart, Love, Message  Necklace Size : 16"" + 2"" L Pendant Size : 7 X 12 mm Hand made in Korea 2 PCS - ""Love"" breakable heart pendant necklaces",6.00
Detachable Lacquered Metal Whiskey Flask Pendant Toggle Necklace,JEWELRY;NECKLACE/PENDANT,images/20161224/PDN2017-2-TQ-18L-1X125-328991-225-02.jpg,images/20161224/des_img/PDN2017-2-TQ-18L-1X125-328991-225-02-1.jpg,"Style No : 328991 Color : Turquoise  Necklace Size : 18"" L Pendant Size : 1"" X 1.25"" / Magnetic Closure / Detachable Detachable lacquered metal whiskey flask pendant toggle necklace",2.25
Textured Matte Metal Wave Circle Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9521-RG-9mm-16_2L-328938-375-01.jpg,,"Style No : 328938 Color : Rose Gold   Necklace Size : 16"" + 2"" L Pendant Size : 9 mm Hand made in Korea Textured matte metal wave circle pendant necklace",3.75
Textured Matte Metal Wave Circle Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9521-R-9mm-16_2L-328937-375-01.jpg,,"Style No : 328937 Color : Rhodium  Necklace Size : 16"" + 2"" L Pendant Size : 9 mm Hand made in Korea Textured matte metal wave circle pendant necklace",3.75
Textured Matte Metal Crab Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9355-R-11X8mm-16_2L-328846-375-01.jpg,,"Style No : 328846 Color : Rhodium Theme : Sea Life  Necklace Size : 16"" + 2"" L Pendant Size : 11 X 8 mm Hand made in Korea Textured matte metal crab pendant necklace",3.75
Textured Matte Metal Tree Of Life Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9322-RG-10X10mm-16_2L-328841-375-01.jpg,,"Style No : 328841 Color : Rose Gold  Theme : Tree of Life  Necklace Size : 16"" + 2"" L Pendant Size : 10 X 10 mm Hand made in Korea Textured matte metal tree of life pendant necklace",3.75
Textured Matte Metal Tree Of Life Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20161223/PDN9322-R-10X10mm-16_2L-328840-375-01.jpg,,"Style No : 328840 Color : Rhodium Theme : Tree of Life  Necklace Size : 16"" + 2"" L Pendant Size : 10 X 10 mm Hand made in Korea Textured matte metal tree of life pendant necklace",3.75
