Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Pearl Center Metal Flower Earrings,JEWELRY;EARRING/FASHION,images/20200723/PE4937-@WS-CRM@16X175@483013@350@01.jpg,,"Style No : 483013 Color : Worn Silver Theme : Flower & Leaf, Pearl  Size : 1.6"" X 1.75"" Post Back Lead and Nickel Compliant Pearl Center Metal Flower Earrings",3.50
Pearl Metal Flower Cluster Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200723/PE4959-@WG-CRM@05X2@483073@450@01.jpg,,"Style No : 483073 Color : Worn Gold Theme : Flower & Leaf, Pearl  Size : 0.5"" X 2"" Post Back Lead and Nickel Compliant Pearl Metal Flower Cluster Half Hoop Earrings",4.50
Pearl Metal Flower Cluster Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200723/PE4958-@WG-CRM@05X15@483072@525@015.jpg,,"Style No : 483072 Color : Worn Gold Theme : Flower & Leaf, Pearl  Size : 0.5"" X 1.5"" Post Back Lead and Nickel Compliant Pearl Metal Flower Cluster Half Hoop Earrings",5.25
Rhinestone Center Double Metal Flower Link Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200723/MSE3832-@WG@1X15@483007@300@01.jpg,,"Style No : 483007 Color : Worn Gold Theme : Flower & Leaf  Size : 1"" X 1.5"" Post Back Lead and Nickel Compliant Rhinestone Center Double Metal Flower Link Earrings",3.00
Triple Cut Out Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2479-@MLT@08X325@483059@300@01.jpg,,"Style No : 483059 Color : Multi Theme : Flower & Leaf  Size : 0.8"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Tropical Leaf Link Dangle Earrings",3.00
Triple Cut Out Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2479-@PAT-MLT@08X325@483112@300@01.jpg,,"Style No : 483112 Color : Multi, Patina Verdigris Theme : Flower & Leaf  Size : 0.8"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Tropical Leaf Link Dangle Earrings",3.00
Triple Cut Out Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2479-@WS@08X325@483060@300@01.jpg,,"Style No : 483060 Color : Worn Silver Theme : Flower & Leaf  Size : 0.8"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Tropical Leaf Link Dangle Earrings",3.00
Rhinestone Embellished Metal Bar Link Dangle Earrings,JEWELRY;EARRING/FASHION,images/20200724/FE7138-@HT@01X32@483320@300@01.jpg,images/20200724/des_img/FE7138-@HT@01X32@483320@300@01@1.jpg,"Style No : 483320 Color : Hematite  Size : 0.1"" X 3.2"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Bar Link Dangle Earrings",3.00
Rhinestone Embellished Metal Bar Link Dangle Earrings,JEWELRY;EARRING/FASHION,images/20200724/FE7138-@MLT@01X32@483321@300@01.jpg,images/20200724/des_img/FE7138-@MLT@01X32@483321@300@01@1.jpg,"Style No : 483321 Color : Multi  Size : 0.1"" X 3.2"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Bar Link Dangle Earrings",3.00
Rhinestone Embellished Metal Bar Link Dangle Earrings,JEWELRY;EARRING/FASHION,images/20200724/FE7138-@RD@01X32@483322@300@01.jpg,images/20200724/des_img/FE7138-@RD@01X32@483322@300@01@1.jpg,"Style No : 483322 Color : Rhodium  Size : 0.1"" X 3.2"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Bar Link Dangle Earrings",3.00
Rhinestone Embellished Metal Bar Link Dangle Earrings,JEWELRY;EARRING/FASHION,images/20200724/FE7138-@RG@01X32@483323@300@01.jpg,images/20200724/des_img/FE7138-@RG@01X32@483323@300@01@1.jpg,"Style No : 483323 Color : Rose Gold   Size : 0.1"" X 3.2"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Bar Link Dangle Earrings",3.00
Rhinestone Embellished Metal Bar Link Dangle Earrings,JEWELRY;EARRING/FASHION,images/20200724/FE7138-@GD@01X32@483319@300@01.jpg,images/20200724/des_img/FE7138-@GD@01X32@483319@300@01@1.jpg,"Style No : 483319 Color : Gold  Size : 0.1"" X 3.2"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Bar Link Dangle Earrings",3.00
Mesh Metal Chain Fringe Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7137-@RD@075X4@483267@300@01.jpg,images/20200724/des_img/ME7137-@RD@075X4@483267@300@01@1.jpg,"Style No : 483267 Color : Rhodium Theme : Chain, Fringe  Size : 0.75"" X 4"" Fish Hook Back Lead and Nickel Compliant Mesh Metal Chain Fringe Earrings",3.00
Mesh Metal Chain Fringe Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7137-@GD@075X4@483266@300@01.jpg,images/20200724/des_img/ME7137-@GD@075X4@483266@300@01@1.jpg,"Style No : 483266 Color : Gold Theme : Chain, Fringe  Size : 0.75"" X 4"" Fish Hook Back Lead and Nickel Compliant Mesh Metal Chain Fringe Earrings",3.00
Long Metal Bar Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7153-@RD@01X525@483295@200@01.jpg,images/20200724/des_img/ME7153-@RD@01X525@483295@200@01@1.jpg,"Style No : 483295 Color : Rhodium  Size : 0.1"" X 5.25"" Fish Hook Back Lead and Nickel Compliant Long Metal Bar Dangle Earrings",2.00
Long Metal Bar Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7153-@GD@01X525@483294@200@01.jpg,images/20200724/des_img/ME7153-@GD@01X525@483294@200@01@1.jpg,"Style No : 483294 Color : Gold  Size : 0.1"" X 5.25"" Fish Hook Back Lead and Nickel Compliant Long Metal Bar Dangle Earrings",2.00
Metal Open Teardrop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME4092-@RD@2X36@483202@275@01.jpg,images/20200724/des_img/ME4092-@RD@2X36@483202@275@01@1.jpg,"Style No : 483202 Color : Rhodium  Size : 2"" X 3.6"" Fish Hook Back Lead and Nickel Compliant Metal Open Teardrop Dangle Earrings",2.75
Metal Open Teardrop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME4092-@GD@2X36@483201@275@01.jpg,images/20200724/des_img/ME4092-@GD@2X36@483201@275@01@1.jpg,"Style No : 483201 Color : Gold  Size : 2"" X 3.6"" Fish Hook Back Lead and Nickel Compliant Metal Open Teardrop Dangle Earrings",2.75
Metal Hoop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME4105-@RD@325X375@483216@275@01.jpg,images/20200724/des_img/ME4105-@RD@325X375@483216@275@01@1.jpg,"Style No : 483216 Color : Rhodium  Size : 3.25"" X 3.75"" Fish Hook Back Lead and Nickel Compliant Metal Hoop Dangle Earrings",2.75
Metal Hoop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME4094-@RD@325X375@483206@275@01.jpg,images/20200724/des_img/ME4094-@RD@325X375@483206@275@01@1.jpg,"Style No : 483206 Color : Rhodium  Size : 3.25"" X 3.75"" Fish Hook Back Lead and Nickel Compliant Metal Hoop Dangle Earrings",2.75
Metal Hoop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME4094-@GD@325X375@483205@275@01.jpg,images/20200724/des_img/ME4094-@GD@325X375@483205@275@01@1.jpg,"Style No : 483205 Color : Gold  Size : 3.25"" X 3.75"" Fish Hook Back Lead and Nickel Compliant Metal Hoop Dangle Earrings",2.75
Metal Cross Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7154-@RD@12X25@483297@175@01.jpg,images/20200724/des_img/ME7154-@RD@12X25@483297@175@01@1.jpg,"Style No : 483297 Color : Rhodium Theme : Cross, Religious  Size : 1.2"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Metal Cross Dangle Earrings",1.75
Metal Cross Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7154-@GD@12X25@483296@175@01.jpg,images/20200724/des_img/ME7154-@GD@12X25@483296@175@01@1.jpg,"Style No : 483296 Color : Gold Theme : Cross, Religious  Size : 1.2"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Metal Cross Dangle Earrings",1.75
Rhinestone Embellished Metal Chain Tassel Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200724/MSE7139-@HT@025X35@483325@350@01.jpg,images/20200724/des_img/MSE7139-@HT@025X35@483325@350@01@1.jpg,"Style No : 483325 Color : Hematite Theme : Chain, Tassel  Size : 0.25"" X 3.5"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Chain Tassel Drop Earrings",3.50
Rhinestone Embellished Metal Chain Tassel Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200724/MSE7139-@GD@025X35@483324@350@01.jpg,images/20200724/des_img/MSE7139-@GD@025X35@483324@350@01@1.jpg,"Style No : 483324 Color : Gold Theme : Chain, Tassel  Size : 0.25"" X 3.5"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Chain Tassel Drop Earrings",3.50
Rhinestone Embellished Metal Chain Tassel Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200724/MSE7139-@RD@025X35@483326@350@01.jpg,images/20200724/des_img/MSE7139-@RD@025X35@483326@350@01@1.jpg,"Style No : 483326 Color : Rhodium Theme : Chain, Tassel  Size : 0.25"" X 3.5"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Chain Tassel Drop Earrings",3.50
Rhinestone Embellished Metal Chain Tassel Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200724/MSE7139-@RG@025X35@483327@350@01.jpg,images/20200724/des_img/MSE7139-@RG@025X35@483327@350@01@1.jpg,"Style No : 483327 Color : Rose Gold  Theme : Chain, Tassel  Size : 0.25"" X 3.5"" Post Back Lead and Nickel Compliant Rhinestone Embellished Metal Chain Tassel Drop Earrings",3.50
Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7141-@GD@03X325@483272@375@01.jpg,images/20200724/des_img/ME7141-@GD@03X325@483272@375@01@1.jpg,"Style No : 483272 Color : Gold Theme : Chain, Tassel  Size : 0.3"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings",3.75
Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7141-@RD@03X325@483273@375@01.jpg,images/20200724/des_img/ME7141-@RD@03X325@483273@375@01@1.jpg,"Style No : 483273 Color : Rhodium Theme : Chain, Tassel  Size : 0.3"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings",3.75
Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7141-@WG@03X325@483274@375@01.jpg,images/20200724/des_img/ME7141-@WG@03X325@483274@375@01@1.jpg,"Style No : 483274 Color : Worn Gold Theme : Chain, Tassel  Size : 0.3"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings",3.75
Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7141-@WS@03X325@483275@375@01.jpg,images/20200724/des_img/ME7141-@WS@03X325@483275@375@01@1.jpg,"Style No : 483275 Color : Worn Silver Theme : Chain, Tassel  Size : 0.3"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Chain Tassel Drop Dangle Earrings",3.75
Metal Marquise Cluster Vine Bar Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7140-@GD@03X275@483268@275@01.jpg,images/20200724/des_img/ME7140-@GD@03X275@483268@275@01@1.jpg,"Style No : 483268 Color : Gold  Size : 0.3"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Bar Drop Dangle Earrings",2.75
Metal Marquise Cluster Vine Bar Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7140-@RD@03X275@483269@275@01.jpg,images/20200724/des_img/ME7140-@RD@03X275@483269@275@01@1.jpg,"Style No : 483269 Color : Rhodium  Size : 0.3"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Bar Drop Dangle Earrings",2.75
Metal Marquise Cluster Vine Bar Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7140-@WG@03X275@483270@275@01.jpg,images/20200724/des_img/ME7140-@WG@03X275@483270@275@01@1.jpg,"Style No : 483270 Color : Worn Gold  Size : 0.3"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Bar Drop Dangle Earrings",2.75
Metal Marquise Cluster Vine Bar Drop Dangle Earrings,JEWELRY;EARRING/METAL,images/20200724/ME7140-@WS@03X275@483271@275@01.jpg,images/20200724/des_img/ME7140-@WS@03X275@483271@275@01@1.jpg,"Style No : 483271 Color : Worn Silver  Size : 0.3"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Metal Marquise Cluster Vine Bar Drop Dangle Earrings",2.75
Filigree Triple Metal Marquise Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2327-@WS@05X25@483061@275@01.jpg,,"Style No : 483061 Color : Worn Silver Theme : Filigree  Size : 0.5"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Filigree Triple Metal Marquise Link Dangle Earrings",2.75
Filigree Triple Metal Hexagon Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2325-@WG@07X275@483107@300@01.jpg,,"Style No : 483107 Color : Worn Gold Theme : Filigree  Size : 0.7"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Filigree Triple Metal Hexagon Link Dangle Earrings",3.00
Triple Metal Heart Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1681-@WGS@075X22@483105@350@01.jpg,,"Style No : 483105 Color : Two Tone, Worn Gold, Worn Silver Theme : Heart  Size : 0.75"" X 2.2"" Fish Hook Back Lead and Nickel Compliant Triple Metal Heart Link Dangle Earrings",3.50
Metal Ball Open Teardrop Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2369-@RD@15X25@483056@300@01.jpg,,"Style No : 483056 Color : Rhodium  Size : 1.5"" X 2.5"" Fish Hoop Back Lead and Nickel Compliant Metal Ball Open Teardrop Earrings",3.00
Metal Ball Half Hoop Earrings,JEWELRY;EARRING/METAL,images/20200723/ME3005-@RD@15L@483116@225@01.jpg,,"Style No : 483116 Color : Rhodium  Size : 1.5"" L Post Back Lead and Nickel Compliant Metal Ball Half Hoop Earrings",2.25
Metal Ball Half Hoop Earrings,JEWELRY;EARRING/METAL,images/20200723/ME3005-@WS@15L@483119@225@01.jpg,,"Style No : 483119 Color : Worn Silver  Size : 1.5"" L Post Back Lead and Nickel Compliant Metal Ball Half Hoop Earrings",2.25
Triple Cut Out Metal Leaf Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2336-@WRG@1X35@483064@300@01.jpg,,"Style No : 483064 Color : Worn Rose Gold Theme : Flower & Leaf  Size : 1"" X 3.5"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Leaf Dangle Earrings",3.00
Triple Cut Out Metal Ginkgo Leaf Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2327-@MLT@075X225@483108@275@01.jpg,,"Style No : 483108 Color : Multi Theme : Flower & Leaf  Size : 0.75"" X 2.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Ginkgo Leaf Dangle Earrings",2.75
Triple Cut Out Metal Ginkgo Leaf Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2327-@WG@075X225@483110@275@01.jpg,,"Style No : 483110 Color : Worn Gold Theme : Flower & Leaf  Size : 0.75"" X 2.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Ginkgo Leaf Dangle Earrings",2.75
Triple Cut Out Metal Ginkgo Leaf Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2327-@WS@075X225@483111@275@01.jpg,,"Style No : 483111 Color : Worn Silver Theme : Flower & Leaf  Size : 0.75"" X 2.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Ginkgo Leaf Dangle Earrings",2.75
Triple Cut Out Metal Ginkgo Leaf Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2327-@PAT-MLT@075X225@483109@275@01.jpg,,"Style No : 483109 Color : Multi, Patina Verdigris Theme : Flower & Leaf  Size : 0.75"" X 2.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Ginkgo Leaf Dangle Earrings",2.75
Triple Cut Out Metal Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1708-@MLT@075X325@483046@275@01.jpg,,"Style No : 483046 Color : Multi Theme : Flower & Leaf  Size : 0.75"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Tropical Leaf Link Dangle Earrings",2.75
Triple Cut Out Metal Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1708-@WS@075X325@483049@275@01.jpg,,"Style No : 483049 Color : Worn Silver Theme : Flower & Leaf  Size : 0.75"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Tropical Leaf Link Dangle Earrings",2.75
Triple Cut Out Metal Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1708-@WG@075X325@483048@275@01.jpg,,"Style No : 483048 Color : Worn Gold Theme : Flower & Leaf  Size : 0.75"" X 3.25"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Tropical Leaf Link Dangle Earrings",2.75
Triple Metal Pineapple Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1680-@WG@05X25@483102@350@01.jpg,,"Style No : 483102 Color : Worn Gold Theme : Fruits/Food  Size : 0.5"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Triple Metal Pineapple Link Dangle Earrings",3.50
Triple Metal Pineapple Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1680-@WGS@05X25@483103@350@01.jpg,,"Style No : 483103 Color : Two Tone, Worn Gold, Worn Silver Theme : Fruits/Food  Size : 0.5"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Triple Metal Pineapple Link Dangle Earrings",3.50
Triple Metal Pineapple Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1680-@WS@05X25@483104@350@01.jpg,,"Style No : 483104 Color : Worn Silver Theme : Fruits/Food  Size : 0.5"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Triple Metal Pineapple Link Dangle Earrings",3.50
Triple Metal Pineapple Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1680-@PAT-MLT@05X25@483101@350@01.jpg,,"Style No : 483101 Color : Multi, Patina Verdigris Theme : Fruits/Food  Size : 0.5"" X 2.5"" Fish Hook Back Lead and Nickel Compliant Triple Metal Pineapple Link Dangle Earrings",3.50
Triple Cut Out Metal Butterfly Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1709-@WG@08X275@483052@275@01.jpg,,"Style No : 483052 Color : Worn Gold Theme : Bug, Butterfly  Size : 0.8"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Butterfly Link Dangle Earrings",2.75
Triple Cut Out Metal Butterfly Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1709-@WS@08X275@483053@275@01.jpg,,"Style No : 483053 Color : Worn Silver Theme : Bug, Butterfly  Size : 0.8"" X 2.75"" Fish Hook Back Lead and Nickel Compliant Triple Cut Out Metal Butterfly Link Dangle Earrings",2.75
Triple Metal Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1678-@WS@07X24@483045@350@01.jpg,,"Style No : 483045 Color : Worn Silver Theme : Flower & Leaf  Size : 0.7"" X 2.4"" Fish Hook Back Lead and Nickel Compliant Triple Metal Tropical Leaf Link Dangle Earrings",3.50
Triple Metal Tropical Leaf Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME1678-@WG@07X24@483044@350@01.jpg,,"Style No : 483044 Color : Worn Gold Theme : Flower & Leaf  Size : 0.7"" X 2.4"" Fish Hook Back Lead and Nickel Compliant Triple Metal Tropical Leaf Link Dangle Earrings",3.50
Geometric Cut Out Metal Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2342-@WS@075X3@483067@275@01.jpg,,"Style No : 483067 Color : Worn Silver  Size : 0.75"" X 3"" Fish Hook Back Lead and Nickel Compliant Geometric Cut Out Metal Link Dangle Earrings",2.75
Geometric Cut Out Metal Link Dangle Earrings,JEWELRY;EARRING/METAL,images/20200723/ME2342-@WG@075X3@483066@275@01.jpg,,"Style No : 483066 Color : Worn Gold  Size : 0.75"" X 3"" Fish Hook Back Lead and Nickel Compliant Geometric Cut Out Metal Link Dangle Earrings",2.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200723/FE02-23-@LCT@175L@483004@375@01.jpg,,"Style No : 483004 Color : Lt Col Topaz  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200723/FE02-14-@SIAM@175L@483003@375@01.jpg,,"Style No : 483003 Color : Siam  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200710/FE02-02-@NV@175L@482483@375@01.jpg,,"Style No : 482483 Color : Navy  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200710/FE02-09-@SIAM@175L@482484@375@01.jpg,,"Style No : 482484 Color : Siam  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200710/FE02-18-@RB@175L@482487@375@01.jpg,,"Style No : 482487 Color : Royal Blue  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200710/FE02-24-@PK@175L@482488@375@01.jpg,,"Style No : 482488 Color : Pink  Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
Clear Stone Detail Rhinestone Pave Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200710/FE02-29-@AME@175L@482489@375@01.jpg,,"Style No : 482489 Color : Amethyst   Size : 1.75"" L Post Back Lead and Nickel Compliant Clear Stone Detail Rhinestone Pave Half Hoop Earrings",3.75
