Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
"12pairs - 3""l Stainless Steel Metal Hoop Pin Catch Earrings",DZ PACKED;EARRINGS/,images/20200710/PKE3332-@GS@3L@482542@675@05.jpg,images/20200710/des_img/PKE3332-@GS@3L@482542@675@05@1.jpg,"Style No : 482542 Color : Gold, Rhodium  Size : 3"" L (80mm) Pin Catch 12Pairs - 3""L Stainless Steel Metal Hoop Pin Catch Earrings",6.75
Embossed Metal Leather Apple Watch Band,JEWELRY;WATCH/,images/20190126/WA1536-AD-BLK-38_40mm-7.5L-425797-1050--04.jpg,images/20190126/des_img/WA1536-AD-BLK-38_40mm-7.5L-425797-1050-04-1.jpg,"Style No : 425797 Color : Antique Silver, Black Theme : Tribal  Size : 7.5"" L Strap Wide: 38 - 40 mm Strap Compatible with Apple Watch Series 1/2/3/4 One Screw Driver  Watch Face Not Included Lead and Nickel Compliant Embossed Metal Leather Apple Watch Band",10.50
Floral Print Round Dial Faux Leather Strap Watch,JEWELRY;WATCH/,images/20180818/WA10168-GRY-125D-9L-403791-1050-03.jpg,images/20180818/des_img/WA10168-GRY-125D-9L-403791-1050-03-1.jpg,"Style No : 403791 Color : Gray Theme : Flower & Leaf  Dial Size : 1.25"" D Total Size : 9"" L Floral Print Round Dial Faux Leather Strap Watch",10.50
Faux Leather Fur Feel Round Strap Watch,JEWELRY;WATCH/,images/20170815/WA9770-BLUE-24mmD-85L-356277-750-03.jpg,images/20170815/des_img/WA9770-BLUE-24mmD-85L-356277-750-03-1.jpg,"Style No : 356277 Color : Blue  Dial Size : 24mm D Total Size : 8.5"" L Faux Leather Fur Feel Round Strap Watch",7.50
Rudolph Dial With Christmas Hat Watch,JEWELRY;WATCH/,images/20150814/WA9964-WHTK-GD-1H-85L-279090-825-02.jpg,images/20150814/des_img/WA9964-WHT-GD-1H-812L-279090-825-0.2-1.jpg,"Style No : 279090 Color : White, Gold Theme : Christmas  Size :1"" H Total Size : 8.5"" L Rudolph Dial with Christmas Hat Watch",8.25
Crystal Accented Fashion Watch,JEWELRY;WATCH/,images/20130529/WA4574-GD-LBL-16W-65_2L-202115-750-02.jpg,,"Style No : 202115 Color : Blue  1.6"" WIDTH 6.5 + 2"" LENGTH CRYSTAL ACCENTED FASHION WATCH",7.50
Square Dial Fashion Watch,JEWELRY;WATCH/,images/20130404/WA2999-GD-BL-15W-6_25L-196204-750-02.jpg,,"Style No : 196204 Color : Blue  1.5"" WIDTH 6"" + 2.5"" LENGTH SQUARE DIAL FASHION WATCH",7.50
Square Dial Fashion Watch,JEWELRY;WATCH/,images/20130404/WA2999-RGD-OR-15W-6_25L-196216-750-02.jpg,,"Style No : 196216 Color : Orange  1.5"" WIDTH 6"" + 2.5"" LENGTH SQUARE DIAL FASHION WATCH",7.50
Thinking Emoji _ Silicone Strap Watch,JEWELRY;WATCH/,images/20170311/WA10033-E-34mmD-9L-336877-750-03.jpg,images/20170311/des_img/WA10033-E-34mmD-9L-336877-750-03-1.jpg,"Style No : 336877 Color : Black, Yellow  Dial Size : 34 mm D Total Size : 9"" L Thinking emoji _ silicone strap watch",7.50
Faux Leather Band Watch,JEWELRY;WATCH/,images/20130528/WA2300-@RGD-BL@18D-85L@201947@900@02.jpg,,"Style No : 201947 Color : Blue, Rose Gold   Size : 1.8"" D, 8.5"" L Faux leather band watch",9.00
Round Dial Metal Band Watch,JEWELRY;WATCH/,images/20151201/WA5833-SV-SV-35MM-75L-289761-1275-025-.jpg,images/20151201/des_img/WA5833-SV-SV-35MM-75L-289761-1275-025--1.jpg,"Style No : 289761 Color : Silver  Size : 35 mm (Dial), 7.5"" L Round Dial Metal Band Watch",12.75
Crystal Trim Paw Dial Jelly Band Watch,JEWELRY;WATCH/,images/20160412/WA2743-GRN-35MM-19MM-301625-625-02.jpg,,"Style No : 301625 Color : Green Theme : Animal, Paw  Dial size : 35 mm Band size : 19 mm Total size : 9.5"" L Crystal trim paw dial jelly band watch",6.25
Crystal Dial Snap Jelly Band Watch,JEWELRY;WATCH/,images/20110419/WA6021-L-RH-GR-CL-134W-11L-Snap-129278-650--03.jpg,images/20110419/des_img/WA6021-L-RH-GR-CL-134W-11L-Snap-129278-650--03-1.jpg,"Style No : 129278 Color : Rhodium, Green, Clear  Size : 1 3/4"" W, 11"" L Crystal Dial Snap Jelly Band Watch",6.50
Crystal Frame Jelly Band Fashion Watch,JEWELRY;WATCH/,images/20110117/WA7805-RH-GR-CL-112W-912_2L-116531-675--03.jpg,images/20110117/des_img/WA7805-RH-GR-CL-112W-912_2L-116531-675--03-1.jpg,"Style No : 116531 Color : Rhodium, Green, Clear  Size : 1 1/2"" Wide, 9 1/2"" Long CRYSTAL FRAME JELLY BAND FASHION WATCH",6.75
Square Frame Jelly Band Fashion Watch,JEWELRY;WATCH/,images/20150727/WA123865-RH-GR-PE-112W-912L-123865-600--03.jpg,images/20150727/des_img/WA123865-RH-GR-PE-112W-912L-123865-600--03-1.jpg,"Style No : 123865 Color : Green, Rhodium  SIZE : 1 1/2""W, 9 1/2"" L SQUARE FRAME JELLY BAND FASHION WATCH",6.00
Crystal Pave Dial Jelly Band Watch,JEWELRY;WATCH/,images/20100727/WA2058-@RH-GR-CL@15D-10L@90241@600@03.jpg,images/20100727/des_img/WA2058-RH-GR-CL-134W-10L-90241-600--03-1.jpg,"Style No : 90241 Color : Green  Size : 1.5"" D, 10"" L Crystal Pave Dial Jelly Band Watch",6.00
Crystal Dial Leather Chain Wrap Watch,JEWELRY;WATCH/,images/20120507/WA9604-RH-PP-CL-1W-19_1L-168274-1350--03.jpg,images/20120507/des_img/WA9604-RH-PP-CL-1W-19_1L-168274-1350--03-1.jpg,"Style No : 168274 Color : Rhodium, Purple , Clear  Size : 1"" W, 19"" + 1"" L  Faux Leather Crystal Dial Leather Chain Wrap Watch",13.50
Crystal Dial Leather Chain Wrap Watch,JEWELRY;WATCH/,images/20120507/WA9604-RH-PK-CL-1W-19_1L-168273-1350--03.jpg,images/20120507/des_img/WA9604-RH-PK-CL-1W-19_1L-168273-1350--03-1.jpg,"Style No : 168273 Color : Fuchsia  Size : 1"" W, 19"" + 1"" L  Faux Leather Crystal Dial Leather Chain Wrap Watch",13.50
"Crystal Dial Leather Chain Wrap Watch
",JEWELRY;WATCH/,images/20120507/WA9604-RH-OR-CL-1W-19_1L-168272-1350-03.jpg,images/20120507/des_img/WA9604-RH-OR-CL-1W-19_1L-168272-1350-03-1.jpg,"Style No : 168272 Color : Orange, Rhodium, Clear  Size : 1"" W, 19"" + 1"" L  Faux Leather Crystal Dial Leather Chain Wrap Watch",13.50
Studded Leather Band Wrap Watch,JEWELRY;WATCH/,images/20120604/WA9540-RH-PK-CL-1W-20_1L-170633-1200--03.jpg,images/20120604/des_img/WA9540-RH-PK-CL-1W-20_1L-170633-1200--03-1.jpg,"Style No : 170633 Color : Rhodium, Pink, Clear  Size : 1"" W, 20"" + 1"" L  Faux Leather Studded Leather Band Wrap Watch",12.00
Crystal Accented Dial Metal Cuff Watch,JEWELRY;WATCH/,images/20130404/WA8551-RD-GR-112W-Cuff-196221-900--03.jpg,images/20130404/des_img/WA8551-RD-GR-112W-Cuff-196221-900--03-1.jpg,"Style No : 196221 Color : Rhodium, Green, Clear  Size : 1 1/2"" W Crystal Accented Dial Metal Cuff Watch",9.00
Watches,JEWELRY;WATCH/,images/20130404/WA9297-RD-GR-112W-Stretchable-1125-02.jpg,images/20130404/des_img/WA9297-RD-GR-112W-Stretchable-1125-02-1.jpg,"Style No : 196227 Color : Green, AB  Size : 1 1/2"" W, Stretchable Watches",11.25
24 Pcs - Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20200608/J6003-@GY@2X2@481072@150@02.JPG,,"Style No : 481072 Color : Gray  Size : 2"" x 2"" 24 PCS - Jewelry Display Cards",1.50
24 Pcs - Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20200107/J6003-@WH@2X2@470618@150@02.jpg,,"Style No : 470618 Color : White  Size : 2"" x 2"" 24 PCS - Jewelry Display Cards",1.50
Fish Hook Clip On Earring Converters,NOVELTY;MISCELLANEOUS/,images/20200128/MS00525-@RH@05L@473736@300@01.jpg,images/20200128/des_img/MS00525-@RH@05L@473736@300@01@1.jpg,"Style No : 473736 Color : Rhodium  Size : 0.5""L  Create Your Own Clip Earrings  Stainless Steel Remove earring dangle from Fish Hook.  Attach earring dangle to ring on Fish Hook Converter.  Close the fish hook for a clean look and enjoy as a clip earring!  Comes with two converters for 1 pair of earrings. Fish Hook Clip on Earring Converters",3.00
Fish Hook Clip On Earring Converters,NOVELTY;MISCELLANEOUS/,images/20200128/MS00524-@GD@05L@473735@300@01.jpg,images/20200128/des_img/MS00524-@GD@05L@473735@300@01@1.jpg,"Style No : 473735 Color : Gold  Size : 0.5""L  Create Your Own Clip Earrings  22k Gold Plated Stainless Steel Remove earring dangle from Fish Hook.  Attach earring dangle to ring on Fish Hook Converter.  Close the fish hook for a clean look and enjoy as a clip earring!  Comes with two converters for 1 pair of earrings. Fish Hook Clip on Earring Converters",3.00
24 Pcs - 	Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20191223/J6001-@BK@2X2@469235@150@02.jpg,,"Style No : 469235 Color : Black  Size : 2"" X 2"" 24 PCS - Jewelry Display Cards",1.50
24 Pcs - 	Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20190807/J6001-@WH@2X2@450892@150@02.jpg,,"Style No : 450892 Color : White  Size : 2"" X 2"" 24 PCS - Jewelry Display Cards",1.50
24 Pcs - 	Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20190807/J6001-@GY@2X2@450893@150@02.jpg,,"Style No : 450893 Color : Gray  Size : 2"" X 2"" 24 PCS - Jewelry Display Cards",1.50
24 Pcs - Jewelry Display Cards,JEWELRY;JEWELRY COMPONENT/,images/20191226/J6002-@BK@15X2@469362@125@02.jpg,,"Style No : 469362 Color : Black  Size : 1.5"" X 2"" 24 PCS - Jewelry Display Cards",1.25
"100 Pcs - 6.7"" X 4.7"" Clear Plastic Jewelry Bags",JEWELRY;JEWELRY COMPONENT/,images/20190805/J100-5-@CLEAR@100P-6.7X4.7@450406@300@06-.jpg,,"Style No : 450406 Color : Clear  Inner Size : 6.7"" X 4.7"" 100 PCS - 6.7"" X 4.7"" Clear Plastic Jewelry Bags",3.00
"100 Pcs - 5.8"" X 3.8"" Clear Plastic Jewelry Bags",JEWELRY;JEWELRY COMPONENT/,images/20190805/J100-4-@CLEAR@100P-5.8X3.8@450405@200@04-.jpg,,"Style No : 450405 Color : Clear  Inner Size : 5.8"" X 3.8"" 100 PCS - 5.8"" X 3.8"" Clear Plastic Jewelry Bags",2.00
"100 Pcs - 4"" X 2.5"" Clear Plastic Jewelry Bags",JEWELRY;JEWELRY COMPONENT/,images/20190805/J100-3-@CLEAR@100P-4X2.5@450404@175@03-.jpg,,"Style No : 450404 Color : Clear  Inner Size : 4"" X 2.5 100 PCS - 4"" X 2.5"" Clear Plastic Jewelry Bags",1.75
"100 Pcs -3.4"" X 2.4 Clear Plastic Jewelry Bags",JEWELRY;JEWELRY COMPONENT/,images/20190805/J100-2-@CLEAR@100P-3.4X2.4@450403@150@02-.jpg,,"Style No : 450403 Color : Clear  Inner Size : 3.4"" X 2.4 100 PCS -3.4"" X 2.4 Clear Plastic Jewelry Bags",1.50
"100 Pcs - 2.6"" X 2"" Clear Plastic Jewelry Bags",JEWELRY;JEWELRY COMPONENT/,images/20190805/J100-1-@CLEAR@100P-2.6X2@450402@125@02-.jpg,,"Style No : 450402 Color : Clear  Inner Size : 2.6"" X 2 100 PCS - 2.6"" X 2"" Clear Plastic Jewelry Bags",1.25
Miscellaneous,JEWELRY;JEWELRY COMPONENT/,images/20130102/J144-RHO-12W-144PCS-400-01-188299.jpg,images/20130102/des_img/J144-RHO-12W-144PCS-400-01-188299-1.jpg,"Style No : 188299  Size : 1/2""W 144 Pieces (72PAIR) Miscellaneous",4.00
Miscellaneous,JEWELRY;JEWELRY COMPONENT/,images/20130115/J144-2-G-38W-144PCS-400-005-189497.jpg,images/20130115/des_img/J144-2-G-38W-144PCS-400-005-189497-1.jpg,"Style No : 189497  Size : 3/8""W 144 Pieces (72PAIRS) Miscellaneous",4.00
144 Pcs - Metal Earring Backs,JEWELRY;JEWELRY COMPONENT/,images/20151230/J144-2-RH-02W-292194-400-015.jpg,images/20151230/des_img/J144-2-RH-02W-292194-400-015-1.jpg,"Style No : 292194 Color : Rhodium  Size : 0.2"" W 144 PCS - metal earring backs",4.00
"18"" Snake Chain Necklace",JEWELRY;JEWELRY COMPONENT/,images/20170217/MN3.2-18-G-SN-18L-3.2mm-334398-300-015.jpg,images/20170217/des_img/MN3.2-18-G-SN-18L-3.2mm-334398-300-015-1.jpg,"Style No : 334398 Color : Gold  Size : 18"" L, 3.2 mm Made in Korea 18"" Snake chain necklace",3.25
"20"" Snake Chain Necklace",JEWELRY;JEWELRY COMPONENT/,images/20160527/MN3.2-20-S-20L-3.2mm-103573-325-015.jpg,images/20160527/des_img/MN3.2-20-S-20L-3.2mm-103573-325-015-1.jpg,"Style No : 103573 Color : Silver  Size : 20"" L, 3.2 mm Made in Korea 20"" Snake chain necklace",3.50
"18"" Snake Chain Necklace",JEWELRY;JEWELRY COMPONENT/,images/20160527/MN3.2-18-S-SN-18L-3.2mm-306918-300-015.jpg,images/20160527/des_img/MN3.2-18-S-SN-18L-3.2mm-306918-300-015-1.jpg,"Style No : 306918 Color : Silver  Size : 18"" L, 3.2 mm Made in Korea 18"" Snake chain necklace",3.25
"20"" Snake Chain Necklace",JEWELRY;JEWELRY COMPONENT/,images/20170217/MN3.2-20-G-20L-3.2mm-334399-325-015.jpg,images/20170217/des_img/MN3.2-20-G-20L-3.2mm-334399-325-015-1.jpg,"Style No : 334399 Color : Gold  Size : 20"" L, 3.2 mm Made in Korea 20"" Snake chain necklace",3.50
Chain Jewelry Length Extension,JEWELRY;JEWELRY COMPONENT/,images/20181114/MS-EXTENSION-1.5INCH-RH-15L-416071--150-01.jpg,,"Style No : 416071 Color : Rhodium  Size: 1.5"" L Chain Jewelry Length Extension",1.50
Adjusts Tension On Clip Earrings,JEWELRY;JEWELRY COMPONENT/,images/20181026/MS00603-G-TENSION_KEY-07X14-28X35_PACKAGE_SIZE-414110-300-01.jpg,images/20181026/des_img/MS00603-G-TENSION_KEY-07X14-28X35_PACKAGE_SIZE-414110-300-01-1.jpg,"Style No : 414110 Color : Gold  Size: 0.7"" x 1.4"" Package Size: 2.8"" x 3.5"" Adjusts Tension on Clip Earrings",3.00
2pcs - Converts Pierced Earrings To Clip,JEWELRY;JEWELRY COMPONENT/,images/20181026/MS00501-G-CONVERTERS-2PCS-04X06-28X35_PACKAGE_SIZE-414111-300-01.jpg,images/20181026/des_img/MS00501-G-CONVERTERS-2PCS-04X06-28X35_PACKAGE_SIZE-414111-300-01-1.jpg,"Style No : 414111 Color : Gold  Size: 0.4"" x 0.6"" Package Size: 2.8"" x 3.5"" 2PCS - Converts Pierced Earrings to Clip",3.00
6pcs - Slid On Cushions For Clip Earrings,JEWELRY;JEWELRY COMPONENT/,images/20181026/MS00302-CLIP_SLIPS-IV-6PCS-05X06-28X36_PACKAGE_SIZE-414112-300-01.jpg,images/20181026/des_img/MS00302-CLIP_SLIPS-IV-6PCS-05X06-28X36_PACKAGE_SIZE-414112-300-01-1.jpg,"Style No : 414112 Color : Ivory  Size: 0.5"" x 0.6"" Package Size: 2.8"" x 3.6"" 6PCS - Slid on Cushions For Clip Earrings",3.00
2pcs - Converts Pierced Earrings To Clip,JEWELRY;JEWELRY COMPONENT/,images/20181114/MS00502-S-CONVERTERS-2PCS-04X06-28X35_PACKAGE_SIZE-416070-300-01.jpg,images/20181114/des_img/MS00502-S-CONVERTERS-2PCS-04X06-28X35_PACKAGE_SIZE-416070-300-01-1.jpg,"Style No : 416070 Color : Silver  Size: 0.4"" x 0.6"" Package Size: 2.8"" x 3.5"" 2PCS - Converts Pierced Earrings to Clip",3.00
"18"" Thin Metal Round Omega Necklace",JEWELRY;JEWELRY COMPONENT/,images/20160527/MN1.4-18-S-18L-1.4mm-306917-175-01.jpg,images/20160527/des_img/MN1.4-18-S-18L-1.4mm-306917-175-01-1.jpg,"Style No : 306917 Color : Silver  Size : 18"" L, 1.4 mm 18"" Thin metal round omega necklace",2.00
"16"" Thin Metal Round Omega Necklace",JEWELRY;JEWELRY COMPONENT/,images/20160527/MN1.4-16-S-16L-1.4mm-306916-150-01.jpg,images/20160527/des_img/MN1.4-16-S-16L-1.4mm-306916-150-01-1.jpg,"Style No : 306916 Color : Silver  Size : 16"" L, 1.4 mm 16"" Thin metal round omega necklace",1.75
100pcs - Clear Plastic Zipper Jewelry Bags,JEWELRY;JEWELRY COMPONENT/,images/20171107/J100-6X8-CLEAR-100P-225X325-367194-150-02.jpg,,"Style No : 367194 Color : Clear  Size : 2.25"" X 3.25"" 100PCS - Clear Plastic Zipper Jewelry Bags",1.50
Triple Strand Cord Necklace,JEWELRY;NECKLACE/FASHION,images/20160319/FN0127-J-18_3L-05L-299246-150-01.jpg,images/20160319/des_img/FN0127-J-18_3L-05L-299246-150-01-1.jpg,"Style No : 299246 Color : Black  Necklace Size : 18"" + 3"" L Decor Size : 0.5"" L Butterfly pendant not included Triple strand cord necklace",1.50
Jewelry Glue,JEWELRY;JEWELRY COMPONENT/,images/20130102/J230022-Permanent_Bond-37FLOZ-188302-450-0.45.jpg,,Style No : 188302  3.7 Fl oz,4.50
Diy Jewelry Tool Wire-cutter,JEWELRY;JEWELRY COMPONENT/,images/20160614/MS9011-BK-45L-308610-375-03.jpg,,"Style No : 308610 Color : Black  Size : 4.5"" L DIY Jewelry Tool Wire-Cutter",3.75
144 Pcs - Earring Bullet Clutch,JEWELRY;JEWELRY COMPONENT/,images/20170713/J144-BULLET-RH-144PCS-025L-352422-400-02.jpg,images/20170713/des_img/J144-BULLET-RH-144PCS-025L-352422-400-02-1.jpg,"Style No : 352422 Color : Rhodium  Size : 0.25"" L 144 PCS - Earring Bullet Clutch",4.00
144 Pcs - Earring Bullet Clutch,JEWELRY;JEWELRY COMPONENT/,images/20170713/J144-BULLET-GD-144PCS-025L-352423-400-02.jpg,images/20170713/des_img/J144-BULLET-GD-144PCS-025L-352423-400-02-1.jpg,"Style No : 352423 Color : Gold  Size : 0.25"" L 144 PCS - Earring Bullet Clutch",4.00
Necklace Pinch Bail Pendant Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20140710/J24-RHO-5mm-20mm-24PCS-238893-850-015.jpg,images/20140710/des_img/J24-RHO-5mm-20mm-24PCS-238893-850-015-1.jpg,"Style No : 238893 Color : Rhodium  Size :  5mm W, 20mm L 24 Pieces Necklace Pinch Bail Pendant Clasp Connector",8.50
7.5mm Gauge Open Jump Rings,JEWELRY;JEWELRY COMPONENT/,images/20140710/J288-7_5-RHO-7_5mm-288PCS-238896-550-015.jpg,images/20140710/des_img/J288-7_5-RHO-7_5mm-288PCS-238896-550-015-1.jpg,Style No : 238896 Color : Rhodium  Size :  7.5mm W 288 Pieces 7.5mm Gauge Open Jump Rings,5.50
Clear Rubber Earring Back Stoppers,JEWELRY;JEWELRY COMPONENT/,images/20140718/J288-1-CL-4mm-3mmD-288PCS-239487-400-0.1.jpg,images/20140718/des_img/J288-1-CL-4mm-3mmD-288PCS-239487-400-0.1-1.jpg,"Style No : 239487 Color : Clear  Size : 4mm W, 3mm D  288 Pieces  Clear Rubber Earring Back Stoppers",3.00
Silver Plated 12mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20140718/J24-SV-12mm-6mm-24PCS-239488-450-0.1.jpg,images/20140718/des_img/J24-SV-12mm-6mm-24PCS-239488-450-0.1-1.jpg,Style No : 239488 Color : Silver  Size : 12mm X 6mm  24 Pieces  Silver Plated 12mm Lobster Claw Clasps,4.50
Gold Plated 12mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20140718/J24-GD-12mm-6mm-24PCS-239489-450-0.1.jpg,images/20140718/des_img/J24-GD-12mm-6mm-24PCS-239489-450-0.1-1.jpg,Style No : 239489 Color : Gold  Size : 12mm X 6mm  24 Pieces  Gold Plated 12mm Lobster Claw Clasps,4.50
24 Pcs - 14 Mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20160720/J24-SV-14mm-8mm-24PCS-239490-450-01.jpg,images/20160720/des_img/J24-SV-14mm-8mm-24PCS-239490-450-01-1.jpg,Style No : 239490 Color : Silver  Size : 14 mm X 8 mm 24 PCS - 14 mm Lobster Claw Clasps,4.50
24 Pcs - 14 Mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20160719/J24-GD-14mm-8mm-24PCS-239491-450-01.jpg,images/20160719/des_img/J24-GD-14mm-8mm-24PCS-239491-450-01-1.jpg,Style No : 239491 Color : Gold  Size : 14 mm X 8 mm 24 PCS - 14 mm Lobster Claw Clasps,4.50
24 Pcs - 14 Mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20160719/J24-RHO-14mm-8mm-24PCS-239907-450-01.jpg,images/20160719/des_img/J24-RHO-14mm-8mm-24PCS-239907-450-01-1.jpg,Style No : 239907 Color : Rhodium  Size : 14 mm X 8 mm 24 PCS - 14 mm Lobster Claw Clasps,4.50
Rhodium Plated 12mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20140722/J24-RH-12mm-6mm-24PCS-239908-450-0.1.jpg,images/20140722/des_img/J24-RH-12mm-6mm-24PCS-239908-450-0.1-1.jpg,Style No : 239908 Color : Rhodium  Size : 12mm X 6mm  24 Pieces  Rhodium Plated 12MM Lobster Claw Clasps,4.50
6mm Gauge Open Jump Rings,JEWELRY;JEWELRY COMPONENT/,images/20140724/J288-6-SV-6mm-288PCS-240108-450-0.15.jpg,images/20140724/des_img/J288-6-SV-6mm-288PCS-240108-450-0.15-1.jpg,Style No : 240108 Color : Silver  Size :  6mm 288 Pieces 6mm Gauge Open Jump Rings,4.50
Necklace Spring Ring Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-1-RH-14W-24PCS-255529-450-0.15.jpg,images/20141218/des_img/J24-1-RH-14W-24PCS-255529-450-0.15-1.jpg,"Style No : 255529 Color : Rhodium  Size : 1/4"" W 24 Pieces Necklace Spring Ring Clasp Connector",4.50
Necklace Spring Ring Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-1-SV-14W-24PCS-255530-450-0.15.jpg,images/20141218/des_img/J24-1-SV-14W-24PCS-255530-450-0.15-1.jpg,"Style No : 255530 Color : Silver  Size : 1/4"" W 24 Pieces Necklace Spring Ring Clasp Connector",4.50
Necklace Spring Ring Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-1-GD-14W-24PCS-255531-450-0.15.jpg,images/20141218/des_img/J24-1-GD-14W-24PCS-255531-450-0.15-1.jpg,"Style No : 255531 Color : Gold  Size : 1/4"" W 24 Pieces Necklace Spring Ring Clasp Connector",4.50
Necklace Pinch Bail Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-1-SV-14W-12L-24PCS-255532-850-0.15.jpg,images/20141218/des_img/J24-1-SV-14W-12L-24PCS-255532-850-0.15-1.jpg,"Style No : 255532 Color : Silver  Size : 1/4"" W, 1/2"" L 24 Pieces Necklace Pinch Bail Clasp Connector",8.50
Necklace Pinch Bail Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-1-GD-14W-12L-24PCS-255533-850-0.15.jpg,images/20141218/des_img/J24-1-GD-14W-12L-24PCS-255533-850-0.15-1.jpg,"Style No : 255533 Color : Gold  Size : 1/4"" W, 1/2"" L 24 Pieces Necklace Pinch Bail Clasp Connector",8.50
Necklace Spring Ring Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141218/J24-R-RH-38W-24PCS-255537-475-0.15.jpg,images/20141218/des_img/J24-R-RH-38W-24PCS-255537-475-0.15-1.jpg,"Style No : 255537 Color : Rhodium  Size : 3/8"" W 24 Pieces Necklace Spring Ring Clasp Connector",4.75
Necklace Pinch Bail Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141219/J24-1-RH-14W-12L-24PCS-255728-850-0.15.jpg,images/20141219/des_img/J24-1-RH-14W-12L-24PCS-255728-850-0.15-1.jpg,"Style No : 255728 Color : Rhodium  Size : 1/4"" W, 1/2"" L 24 Pieces Necklace Pinch Bail Clasp Connector",8.50
Necklace Pinch Bail Clasp Connector,JEWELRY;JEWELRY COMPONENT/,images/20141224/J36-RHO-5mm-20mm-36PCS-256463-1200-1.2.jpg,images/20141224/des_img/J36-RHO-5mm-20mm-36PCS-256463-1200-1.2-1.jpg,"Style No : 256463 Color : Rhodium  Size : 5mm W, 20mm L 36 Pieces Necklace Pinch Bail Clasp Connector",12.00
288 Pcs - 6mm Gauge Open Jump Rings,JEWELRY;JEWELRY COMPONENT/,images/20160928/J288-6-RHO1-6mm-288PCS-262162-450-015.jpg,,Style No : 262162 Color : Rhodium  Size : 6 mm 288 Pieces 288 PCS - 6mm Gauge Open Jump Rings,4.50
24 Pcs - 10 Mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20160719/J24-10mm-RH-24PCS-311872-225-01.jpg,images/20160719/des_img/J24-10mm-RH-24PCS-311872-225-01-1.jpg,Style No : 311872 Color : Rhodium  Size : 10 mm 24 PCS - 10 mm Lobster Claw Clasps,2.25
24 Pcs - 10 Mm Lobster Claw Clasps,JEWELRY;JEWELRY COMPONENT/,images/20160719/J24-10mm-SV-24PCS-311874-450-01.jpg,images/20160719/des_img/J24-10mm-SV-24PCS-311874-450-01-1.jpg,Style No : 311874 Color : Silver  Size : 10 mm 24 PCS - 10 mm Lobster Claw Clasps,2.25
15 Sheets - Jewelry Labels,JEWELRY;JEWELRY COMPONENT/,images/20170526/J600-STICKERS-475X12-600PCS-15SHEETS-346192-500--03.jpg,,"Style No : 346192 Color : White  Size : 06"" X 2.25"" 1 Sheet :  40 PCS TAGS * Total : 15 Sheets(600 PCS) Made in Korea 15 Sheets - Jewelry Labels",5.00
